Time,Subfloor,HotAisle,Ceiling
1133.952,0.0076,0.2045,4.0909
1135.279,0.0076,0.1932,4.3333
1136.605,0.0076,0.1364,4.2765
1137.931,0.0076,0.0833,3.9394
1139.257,0.0076,0.0682,3.8712
1140.584,0.0076,0.1136,3.7273
1141.91,0.0076,0.1705,3.5492
1143.236,0.0076,0.3636,3.3636
1144.562,0.0076,0.3939,3.1591
1145.889,0.0076,0.4129,3.1591
1147.215,0.0076,0.4811,3.2803
1148.541,0.0076,0.5341,3.2879
1149.867,0.0076,0.5341,3.2083
1151.194,0.0076,0.5341,3.0189
1152.52,0.0076,0.4015,2.8333
1153.846,0.0076,0.3144,2.7803
1155.172,0.0076,0.2689,2.625
1156.499,0.0076,0.25,2.5189
1157.825,0.0076,0.2045,2.5152
1159.151,0.0076,0.1288,2.7045
1160.477,0.0076,0.197,2.9091
1161.804,0.0076,0.1932,3.2159
1163.13,0.0076,0.2197,3.4091
1164.456,0.0076,0.2273,3.6818
1165.782,0.0076,0.2538,3.7879
1167.109,0.0076,0.3409,3.8712
1168.435,0.0076,0.4205,3.7614
1169.761,0.0076,0.4318,3.7614
1171.088,0.0076,0.428,3.7576
1172.414,0.0076,0.4091,3.8333
1173.74,0.0076,0.2121,3.8712
1175.066,0.0076,0.1515,3.7538
1176.393,0.0076,0.1439,3.697
1177.719,0.0076,0.0947,3.5606
1179.045,0.0076,0.0947,3.3788
1180.371,0.0076,0.322,3.3788
1181.698,0.0076,0.3409,3.3598
1183.024,0.0076,0.3674,3.3561
1184.35,0.0076,0.3902,3.1364
1185.676,0.0076,0.4091,2.9735
1187.003,0.0076,0.3939,2.9318
1188.329,0.0076,0.3788,2.8068
1189.655,0.0076,0.3485,3.0114
1190.981,0.0114,0.1742,3.178
1192.308,0.0152,0.178,2.9962
1193.634,0.0189,0.1856,2.9545
1194.96,0.0189,0.2008,2.7689
1196.286,0.0227,0.3939,2.8674
1197.613,0.0227,0.4735,2.9356
1198.939,0.0227,0.4886,3.0227
1200.265,0.0189,0.5303,3.3977
1201.592,0.0076,0.5076,3.572
1202.918,0.0076,0.5,3.6705
1204.244,0.0076,0.4962,3.6629
1205.57,0.0114,0.3371,3.6553
1206.897,0.0152,0.3182,3.5795
1208.223,0.0189,0.3068,3.5871
1209.549,0.0152,0.303,3.5644
1210.875,0.0152,0.3409,3.5265
1212.202,0.0189,0.375,3.4773
1213.528,0.0227,0.375,3.4091
1214.854,0.0227,0.3674,3.4886
1216.18,0.0227,0.3636,3.5189
1217.507,0.0227,0.3598,3.8258
1218.833,0.0227,0.3333,3.8674
1220.159,0.0227,0.3636,3.5417
1221.485,0.0227,0.3788,3.25
1222.812,0.0227,0.4508,3.125
1224.138,0.0227,0.4811,2.6477
1225.464,0.0189,0.4773,2.5606
1226.79,0.0189,0.4735,2.5682
1228.117,0.0189,0.4659,2.9886
1229.443,0.0189,0.4508,3.0985
1230.769,0.0303,0.4583,3.1364
1232.095,0.0341,0.4621,3.2614
1233.422,0.0492,0.5758,3.2689
1234.748,0.053,0.6288,3.4053
1236.074,0.0606,0.6591,3.5417
1237.401,0.0568,0.7159,3.8826
1238.727,0.0492,0.7273,4.0076
1240.053,0.0492,0.7045,4.3258
1241.379,0.0492,0.6212,4.3485
1242.706,0.0606,0.6136,4.3371
1244.032,0.0758,0.5909,4.2727
1245.358,0.0833,0.5909,4.1818
1246.684,0.0947,0.5985,4.0152
1248.011,0.1023,0.5455,3.8295
1249.337,0.1023,0.5303,3.75
1250.663,0.1023,0.5189,3.7348
1251.989,0.1098,0.4659,3.9621
1253.316,0.1098,0.3826,4.0341
1254.642,0.1136,0.3068,4.0682
1255.968,0.1136,0.303,3.9697
1257.294,0.1061,0.2803,3.8409
1258.621,0.1061,0.2727,3.8295
1259.947,0.1023,0.2841,3.572
1261.273,0.1023,0.303,3.5758
1262.599,0.1098,0.3485,3.5038
1263.926,0.1136,0.3636,3.7803
1265.252,0.1023,0.4848,4.2273
1266.578,0.0985,0.5568,4.2311
1267.905,0.1061,0.5758,4.678
1269.231,0.1098,0.5795,4.572
1270.557,0.1136,0.6591,4.3371
1271.883,0.1136,0.6818,3.7311
1273.21,0.1023,0.678,3.572
1274.536,0.1023,0.6818,3.4394
1275.862,0.0985,0.6856,3.553
1277.188,0.0947,0.7273,3.6629
1278.515,0.0833,0.7235,3.7727
1279.841,0.0758,0.7159,3.9583
1281.167,0.0795,0.7159,4.0189
1282.493,0.0833,0.7197,4.0265
1283.82,0.0909,0.7689,4.2727
1285.146,0.0909,0.7727,4.5152
1286.472,0.0833,0.7765,4.803
1287.798,0.0795,0.7689,4.9242
1289.125,0.0871,0.7538,4.5038
1290.451,0.0909,0.6932,4.3106
1291.777,0.1098,0.6591,4.0871
1293.103,0.1136,0.6136,3.4356
1294.43,0.1212,0.6023,3.428
1295.756,0.1288,0.553,3.4129
1297.082,0.1402,0.5492,3.5076
1298.408,0.1553,0.6174,3.6591
1299.735,0.1591,0.6326,3.6136
1301.061,0.1667,0.6667,3.6098
1302.387,0.1742,0.697,3.697
1303.714,0.1667,0.6856,3.9394
1305.04,0.1742,0.678,4.0076
1306.366,0.178,0.6591,4.1818
1307.692,0.1742,0.6364,4.2311
1309.019,0.178,0.6364,4.375
1310.345,0.1742,0.6326,4.4394
1311.671,0.1705,0.6212,4.4015
1312.997,0.1667,0.5795,4.3295
1314.324,0.1629,0.5682,4.6591
1315.65,0.1477,0.5417,4.7841
1316.976,0.1402,0.5455,5.0492
1318.302,0.1364,0.572,5.0871
1319.629,0.1364,0.6364,4.9924
1320.955,0.1364,0.7273,4.8106
1322.281,0.1288,0.7841,4.7652
1323.607,0.125,0.8182,4.6212
1324.934,0.1212,0.8523,4.3598
1326.26,0.125,0.8712,3.8712
1327.586,0.125,0.8712,3.7614
1328.912,0.1212,0.8788,3.75
1330.239,0.1212,0.8674,3.9621
1331.565,0.1174,0.7841,4.197
1332.891,0.1364,0.7386,4.4091
1334.218,0.1477,0.6894,4.4053
1335.544,0.1591,0.6667,4.2538
1336.87,0.1705,0.6174,3.9432
1338.196,0.1742,0.6136,3.3598
1339.523,0.1818,0.6098,3.1023
1340.849,0.1856,0.5909,2.9583
1342.175,0.1856,0.5909,2.2652
1343.501,0.1818,0.6288,2.053
1344.828,0.1856,0.6667,1.8485
1346.154,0.1856,0.6591,1.7689
1347.48,0.1894,0.6439,1.6439
1348.806,0.1932,0.6023,1.6439
1350.133,0.1932,0.5795,1.5227
1351.459,0.2045,0.6136,1.5227
1352.785,0.2121,0.6212,1.4621
1354.111,0.2235,0.6402,1.1894
1355.438,0.2197,0.7386,1.0985
1356.764,0.2197,0.7652,1.0114
1358.09,0.2159,0.7576,0.9053
1359.416,0.2045,0.7841,0.8939
1360.743,0.2008,0.9659,0.8258
1362.069,0.2008,0.9356,0.8144
1363.395,0.2121,0.9621,0.7841
1364.721,0.2311,0.9924,0.7121
1366.048,0.2348,1.0909,0.6591
1367.374,0.2424,1.0947,0.625
1368.7,0.25,1.1023,0.5871
1370.027,0.2652,1.1326,0.5758
1371.353,0.2689,1.1402,0.5682
1372.679,0.2689,1.1402,0.5606
1374.005,0.2689,1.1364,0.5492
1375.332,0.2727,1.0341,0.5341
1376.658,0.2917,0.8864,0.5227
1377.984,0.2955,0.875,0.5265
1379.31,0.2955,0.8636,0.5455
1380.637,0.2955,0.7614,0.553
1381.963,0.2917,0.7462,0.5795
1383.289,0.2803,0.7386,0.5871
1384.615,0.303,0.7424,0.5909
1385.942,0.3182,0.7273,0.6023
1387.268,0.3106,0.7424,0.6061
1388.594,0.3068,0.75,0.6288
1389.92,0.2992,0.7841,0.6364
1391.247,0.2576,0.8258,0.6402
1392.573,0.2576,0.8371,0.6477
1393.899,0.2765,0.9242,0.6402
1395.225,0.2803,0.9508,0.6326
1396.552,0.2765,1,0.6098
1397.878,0.2765,1.0379,0.5871
1399.204,0.2765,1.0341,0.5682
1400.531,0.2727,1.0303,0.5379
1401.857,0.2841,1.053,0.5341
1403.183,0.2879,1.0644,0.5227
1404.509,0.2917,1.0833,0.5189
1405.836,0.2879,1.0833,0.5227
1407.162,0.2803,1.0606,0.5379
1408.488,0.2803,1.0644,0.5417
1409.814,0.2576,1.0682,0.5492
1411.141,0.25,1.0682,0.553
1412.467,0.25,1.0909,0.5455
1413.793,0.25,1.1136,0.5303
1415.119,0.2879,1.1174,0.5152
1416.446,0.2917,1.1477,0.4773
1417.772,0.2879,1.1818,0.4432
1419.098,0.2879,1.2614,0.3939
1420.424,0.2689,1.2917,0.3977
1421.751,0.2689,1.3371,0.4053
1423.077,0.2765,1.3826,0.4091
1424.403,0.2992,1.4356,0.4015
1425.729,0.3068,1.4356,0.4015
1427.056,0.3106,1.4318,0.4242
1428.382,0.3106,1.4356,0.428
1429.708,0.3106,1.5038,0.428
1431.034,0.3106,1.5265,0.4167
1432.361,0.3106,1.5379,0.375
1433.687,0.3106,1.5265,0.3788
1435.013,0.3068,1.4962,0.3674
1436.34,0.3106,1.4811,0.3674
1437.666,0.3106,1.4811,0.3674
1438.992,0.3068,1.4811,0.3712
1440.318,0.3068,1.4886,0.3712
1441.645,0.303,1.4886,0.375
1442.971,0.3068,1.4811,0.375
1444.297,0.3068,1.4356,0.3788
1445.623,0.303,1.375,0.4091
1446.95,0.3068,1.2614,0.4091
1448.276,0.3068,1.2538,0.3977
1449.602,0.3068,1.1326,0.3902
1450.928,0.3068,1.0795,0.3826
1452.255,0.3068,1.0189,0.3674
1453.581,0.3068,1.0189,0.3712
1454.907,0.3182,1.1439,0.375
1456.233,0.3144,1.1515,0.3674
1457.56,0.3106,1.1667,0.3598
1458.886,0.3239,1.2045,0.3447
1460.212,0.3371,1.2008,0.3333
1461.538,0.3504,1.1705,0.3295
1462.865,0.3636,1.0871,0.322
1464.191,0.3598,1.0492,0.3144
1465.517,0.3636,1.0038,0.3144
1466.844,0.3598,1.0265,0.3106
1468.17,0.3598,1.1364,0.3068
1469.496,0.3636,1.1364,0.3068
1470.822,0.3598,1.1629,0.3068
1472.149,0.3598,1.2727,0.2955
1473.475,0.3523,1.4318,0.2727
1474.801,0.3409,1.4053,0.2652
1476.127,0.3333,1.2652,0.25
1477.454,0.3295,1.25,0.25
1478.78,0.3258,1.1023,0.2538
1480.106,0.3182,0.9735,0.25
1481.432,0.3106,0.9242,0.2424
1482.759,0.303,0.9205,0.2083
1484.085,0.3106,0.8295,0.2008
1485.411,0.3106,0.8485,0.2121
1486.737,0.3106,0.8523,0.2348
1488.064,0.3144,0.8371,0.25
1489.39,0.3144,0.8523,0.2576
1490.716,0.3106,0.928,0.2576
1492.042,0.3144,1,0.2652
1493.369,0.3144,1.1023,0.2462
1494.695,0.3144,1.1629,0.2348
1496.021,0.2955,1.2235,0.2083
1497.347,0.2841,1.2311,0.1932
1498.674,0.2841,1.2689,0.1932
1500,0.2803,1.2727,0.1667
