Time,Subfloor,HotAisle,Ceiling
1238.264,6.4069,0.4329,1.039
1239.593,6.4069,0.4329,1.039
1240.921,6.4069,0.4329,1.039
1242.25,6.4069,0.4329,1.039
1243.578,6.4069,0.4329,1.039
1244.907,6.4069,0.4329,1.039
1246.236,6.4069,0.4329,1.039
1247.564,6.4069,0.4329,1.039
1248.893,6.4069,0.4329,1.039
1250.221,6.4069,0.4329,1.039
1251.55,6.4069,0.4329,1.039
1252.879,6.4069,0.4329,1.039
1254.207,6.4069,0.4329,1.039
1255.536,6.4069,0.4329,1.039
1256.864,6.4069,0.4329,1.039
1258.193,6.4069,0.4329,1.039
1259.522,6.4069,0.4329,1.039
1260.85,6.4069,0.4329,1.039
1262.179,6.4069,0.4329,1.039
1263.508,6.4069,0.4329,1.039
1264.836,6.4069,0.4329,1.039
1266.165,6.4069,0.4329,1.039
1267.493,6.4069,0.4329,1.039
1268.822,6.4069,0.4329,1.039
1270.151,6.4069,0.4329,1.039
1271.479,6.4069,0.4329,1.039
1272.808,6.4069,0.4329,1.039
1274.136,6.4069,0.4329,1.039
1275.465,6.4069,0.4329,1.039
1276.794,6.4069,0.4329,1.039
1278.122,6.4069,0.4329,1.039
1279.451,6.4069,0.4329,1.039
1280.779,6.4069,0.4329,1.039
1282.108,6.4069,0.4329,1.039
1283.437,6.4069,0.4329,1.039
1284.765,6.4069,0.4329,1.039
1286.094,6.4069,0.4329,1.039
1287.422,6.4069,0.4329,1.039
1288.751,6.4069,0.4329,1.039
1290.08,6.4069,0.4329,1.039
1291.408,6.4069,0.4329,1.039
1292.737,6.4069,0.4329,1.039
1294.066,6.4069,0.4329,1.039
1295.394,6.4069,0.4329,1.039
1296.723,6.4069,0.4329,1.039
1298.051,6.4069,0.4329,1.039
1299.38,6.4069,0.4329,1.039
1300.709,6.4069,0.4329,1.039
1302.037,6.4069,0.4329,1.039
1303.366,6.4069,0.4329,1.039
1304.694,6.4069,0.4329,1.039
1306.023,6.4069,0.4329,1.039
1307.352,6.4069,0.4329,1.039
1308.68,6.4069,0.4329,1.039
1310.009,6.4069,0.4329,1.039
1311.337,6.4069,0.4329,1.039
1312.666,6.4069,0.4329,1.039
1313.995,6.4069,0.4329,1.039
1315.323,6.4069,0.4329,1.039
1316.652,6.4069,0.4329,1.039
1317.981,6.4069,0.4329,1.039
1319.309,6.4069,0.4329,1.039
1320.638,6.4069,0.4329,1.039
1321.966,6.4069,0.4329,1.039
1323.295,6.4069,0.4329,1.039
1324.624,6.4069,0.4329,1.039
1325.952,6.4069,0.4329,1.039
1327.281,6.4069,0.4329,1.039
1328.609,6.4069,0.4329,1.039
1329.938,6.4069,0.4329,1.039
1331.267,6.4069,0.4329,1.039
1332.595,6.4069,0.4329,1.039
1333.924,6.4069,0.4329,1.039
1335.252,6.4069,0.4329,1.039
1336.581,6.4069,0.4329,1.039
1337.91,6.4069,0.4329,1.039
1339.238,6.4069,0.4329,1.039
1340.567,6.4069,0.4329,1.039
1341.895,6.4069,0.4329,1.039
1343.224,6.4069,0.4329,1.039
1344.553,6.4069,0.4329,1.039
1345.881,6.4069,0.4329,1.039
1347.21,6.4069,0.4329,1.039
1348.539,6.4069,0.4329,1.039
1349.867,6.4069,0.4329,1.039
1351.196,6.4069,0.4329,1.039
1352.524,6.4069,0.4329,1.039
1353.853,6.4069,0.4329,1.039
1355.182,6.4069,0.4329,1.039
1356.51,6.4069,0.4329,1.039
1357.839,6.4069,0.4329,1.039
1359.167,6.4069,0.4329,1.039
1360.496,6.4069,0.4329,1.039
1361.825,6.4069,0.4329,1.039
1363.153,6.4069,0.4329,1.039
1364.482,6.4069,0.4329,1.039
1365.81,6.4069,0.4329,1.039
1367.139,6.4069,0.4329,1.039
1368.468,6.4069,0.4329,1.039
1369.796,6.4069,0.4329,1.039
1371.125,6.4069,0.4329,1.039
1372.453,6.4069,0.4329,1.039
1373.782,6.4069,0.4329,1.039
1375.111,6.4069,0.4329,1.039
1376.439,6.4069,0.4329,1.039
1377.768,6.4069,0.4329,1.039
1379.097,6.4069,0.4329,1.039
1380.425,6.4069,0.4329,1.039
1381.754,6.4069,0.4329,1.039
1383.082,6.4069,0.4329,1.039
1384.411,6.4069,0.4329,1.039
1385.74,6.4069,0.4329,1.039
1387.068,6.4069,0.4329,1.039
1388.397,6.4069,0.4329,1.039
1389.725,6.4069,0.4329,1.039
1391.054,6.4069,0.4329,1.039
1392.383,6.4069,0.4329,1.039
1393.711,6.4069,0.4329,1.039
1395.04,6.4069,0.4329,1.039
1396.368,6.4069,0.4329,1.039
1397.697,6.4069,0.4329,1.039
1399.026,6.4069,0.4329,1.039
1400.354,6.4069,0.4329,1.039
1401.683,6.4069,0.4329,1.039
1403.012,6.4069,0.4329,1.039
1404.34,6.4069,0.4329,1.039
1405.669,6.4069,0.4329,1.039
1406.997,6.4069,0.4329,1.039
1408.326,6.4069,0.4329,1.039
1409.655,6.4069,0.4329,1.039
1410.983,6.4069,0.4329,1.039
1412.312,6.4069,0.4329,1.039
1413.64,6.4069,0.4329,1.039
1414.969,6.4069,0.4329,1.039
1416.298,6.4069,0.4329,1.039
1417.626,6.4069,0.4329,1.039
1418.955,6.4069,0.4329,1.039
1420.283,6.4069,0.4329,1.039
1421.612,6.4069,0.4329,1.039
1422.941,6.4069,0.4329,1.039
1424.269,6.4069,0.4329,1.039
1425.598,6.4069,0.4329,1.039
1426.926,6.4069,0.4329,1.039
1428.255,6.4069,0.4329,1.039
1429.584,6.4069,0.4329,1.039
1430.912,6.4069,0.4329,1.039
1432.241,6.4069,0.4329,1.039
1433.57,6.4069,0.4329,1.039
1434.898,6.4069,0.4329,1.039
1436.227,6.4069,0.4329,1.039
1437.555,6.4069,0.4329,1.039
1438.884,6.4069,0.4329,1.039
1440.213,6.4069,0.4329,1.039
1441.541,6.4069,0.4329,1.039
1442.87,6.4069,0.4329,1.039
1444.198,6.4069,0.4329,1.039
1445.527,6.4069,0.4329,1.039
1446.856,6.4069,0.4329,1.039
1448.184,6.4069,0.4329,1.039
1449.513,6.4069,0.4329,1.039
1450.841,6.4069,0.4329,1.039
1452.17,6.4069,0.4329,1.039
1453.499,6.4069,0.4329,1.039
1454.827,6.4069,0.4329,1.039
1456.156,6.4069,0.4329,1.039
1457.484,6.4069,0.4329,1.039
1458.813,6.4069,0.4329,1.039
1460.142,6.4069,0.4329,1.039
1461.47,6.4069,0.4329,1.039
1462.799,6.4069,0.4329,1.039
1464.128,6.4069,0.4329,1.039
1465.456,6.4069,0.4329,1.039
1466.785,6.4069,0.4329,1.039
1468.113,6.4069,0.4329,1.039
1469.442,6.4069,0.4329,1.039
1470.771,6.4069,0.4329,1.039
1472.099,6.4069,0.4329,1.039
1473.428,6.4069,0.4329,1.039
1474.756,6.4069,0.4329,1.039
1476.085,6.4069,0.4329,1.039
1477.414,6.4069,0.4329,1.039
1478.742,6.4069,0.4329,1.039
1480.071,6.4069,0.4329,1.039
1481.399,6.4069,0.4329,1.039
1482.728,6.4069,0.4329,1.039
1484.057,6.4069,0.4329,1.039
1485.385,6.4069,0.4329,1.039
1486.714,6.4069,0.4329,1.039
1488.043,6.4069,0.4329,1.039
1489.371,6.4069,0.4329,1.039
1490.7,6.4069,0.4329,1.039
1492.028,6.4069,0.4329,1.039
1493.357,6.4069,0.4329,1.039
1494.686,6.4069,0.4329,1.039
1496.014,6.4069,0.4329,1.039
1497.343,6.4069,0.4329,1.039
1498.671,6.4069,0.4329,1.039
1500,6.4069,0.4329,1.039
