Time,Subfloor,HotAisle,Ceiling
1251.55,0.0076,1.303,2.1477
1252.879,0.0076,1.2235,2.1515
1254.207,0.0076,1.0795,2.1477
1255.536,0.0076,1.0606,2.053
1256.864,0.0076,0.9697,2.0152
1258.193,0.0076,0.9773,2.2045
1259.522,0.0076,0.9962,2.3485
1260.85,0.0076,1.0758,2.5076
1262.179,0.0076,1.0795,2.6212
1263.508,0.0076,1.0909,2.5341
1264.836,0.0076,1.0947,2.2576
1266.165,0.0076,1.1098,2.4545
1267.493,0.0076,1.0947,2.4886
1268.822,0.0076,1.0871,2.4773
1270.151,0.0076,1.0758,2.4167
1271.479,0.0076,1.053,2.1098
1272.808,0.0076,1.0417,2.0455
1274.136,0.0076,1.0379,2.197
1275.465,0.0076,1.0379,2.2727
1276.794,0.0076,1.0341,2.1402
1278.122,0.0076,1.0076,2.1364
1279.451,0.0076,0.9508,2.1667
1280.779,0.0076,0.928,2.1705
1282.108,0.0076,0.9811,2.1629
1283.437,0.0076,0.9886,2.0568
1284.765,0.0076,0.9924,2.0606
1286.094,0.0076,1.0152,2.0568
1287.422,0.0076,1.0152,2.0265
1288.751,0.0076,1.0114,1.875
1290.08,0.0076,0.9848,1.6364
1291.408,0.0076,0.9659,1.822
1292.737,0.0076,0.9773,1.947
1294.066,0.0076,1,2.1288
1295.394,0.0076,1.0341,2.3371
1296.723,0.0076,1.0795,2.4924
1298.051,0.0076,1.1515,2.6553
1299.38,0.0076,1.2083,2.6553
1300.709,0.0076,1.2197,2.7311
1302.037,0.0076,1.2311,2.7386
1303.366,0.0076,1.2386,2.5985
1304.694,0.0076,1.2614,2.3182
1306.023,0.0076,1.2538,2.3144
1307.352,0.0076,1.2008,2.2614
1308.68,0.0076,1.1667,2.053
1310.009,0.0076,1.1061,2.0114
1311.337,0.0076,1.0644,2.0682
1312.666,0.0076,1.0303,2.1553
1313.995,0.0076,1.0038,2.25
1315.323,0.0076,0.9962,2.3788
1316.652,0.0076,0.9167,2.4545
1317.981,0.0076,0.822,2.4015
1319.309,0.0076,0.7803,2.1932
1320.638,0.0076,0.7576,2.178
1321.966,0.0076,0.6364,2.2348
1323.295,0.0076,0.5871,2.2576
1324.624,0.0076,0.5606,2.2311
1325.952,0.0076,0.553,2.1477
1327.281,0.0076,0.5,2.3447
1328.609,0.0076,0.4848,2.2992
1329.938,0.0076,0.4697,2.0076
1331.267,0.0076,0.4621,1.75
1332.595,0.0076,0.4773,1.5568
1333.924,0.0076,0.4773,1.0417
1335.252,0.0076,0.4697,0.8674
1336.581,0.0076,0.4621,0.7992
1337.91,0.0076,0.4318,0.553
1339.238,0.0076,0.6553,0.5189
1340.567,0.0076,0.6705,0.4735
1341.895,0.0076,0.7652,0.4167
1343.224,0.0076,0.7992,0.3902
1344.553,0.0076,0.8902,0.3144
1345.881,0.0076,0.928,0.2955
1347.21,0.0076,1.0341,0.303
1348.539,0.0076,1.0379,0.322
1349.867,0.0076,1.0417,0.3447
1351.196,0.0076,1.0417,0.3485
1352.524,0.0076,1.0417,0.3447
1353.853,0.0076,0.9886,0.3409
1355.182,0.0076,0.947,0.3258
1356.51,0.0076,0.947,0.3106
1357.839,0.0076,0.9621,0.2917
1359.167,0.0076,0.9848,0.2841
1360.496,0.0076,1.0644,0.2841
1361.825,0.0076,1.1477,0.2765
1363.153,0.0076,1.2576,0.2614
1364.482,0.0076,1.2841,0.2576
1365.81,0.0076,1.3371,0.2235
1367.139,0.0076,1.3598,0.2159
1368.468,0.0076,1.3788,0.2083
1369.796,0.0076,1.375,0.1742
1371.125,0.0076,1.3598,0.1742
1372.453,0.0076,1.3447,0.1629
1373.782,0.0076,1.3371,0.1629
1375.111,0.0076,1.3371,0.1818
1376.439,0.0076,1.3447,0.1894
1377.768,0.0076,1.3447,0.1932
1379.097,0.0076,1.3485,0.2045
1380.425,0.0076,1.3295,0.2273
1381.754,0.0076,1.3258,0.2273
1383.082,0.0076,1.3333,0.2083
1384.411,0.0076,1.3371,0.178
1385.74,0.0076,1.3523,0.1477
1387.068,0.0076,1.3333,0.1515
1388.397,0.0076,1.303,0.1591
1389.725,0.0076,1.303,0.178
1391.054,0.0076,1.3068,0.1818
1392.383,0.0076,1.3788,0.178
1393.711,0.0076,1.3636,0.1742
1395.04,0.0076,1.3409,0.1705
1396.368,0.0076,1.2689,0.1515
1397.697,0.0076,1.2083,0.1402
1399.026,0.0076,1.1326,0.1288
1400.354,0.0076,0.8902,0.1212
1401.683,0.0076,0.822,0.125
1403.012,0.0076,0.6856,0.1364
1404.34,0.0076,0.6402,0.1553
1405.669,0.0076,0.6212,0.1629
1406.997,0.0076,0.5189,0.1856
1408.326,0.0076,0.4394,0.2197
1409.655,0.0076,0.4432,0.2614
1410.983,0.0076,0.4811,0.2765
1412.312,0.0076,0.5227,0.2803
1413.64,0.0076,0.5758,0.2879
1414.969,0.0076,0.6098,0.3144
1416.298,0.0076,0.6098,0.3712
1417.626,0.0076,0.6174,0.4015
1418.955,0.0076,0.6174,0.4242
1420.283,0.0076,0.6364,0.4962
1421.612,0.0076,0.6439,0.5038
1422.941,0.0076,0.6402,0.4848
1424.269,0.0076,0.6326,0.4697
1425.598,0.0076,0.5795,0.4697
1426.926,0.0076,0.553,0.4356
1428.255,0.0076,0.553,0.428
1429.584,0.0076,0.5492,0.4129
1430.912,0.0076,0.572,0.3561
1432.241,0.0076,0.5833,0.3182
1433.57,0.0076,0.5985,0.3068
1434.898,0.0076,0.6326,0.2955
1436.227,0.0076,0.6629,0.2917
1437.555,0.0076,0.6553,0.2765
1438.884,0.0076,0.6553,0.2765
1440.213,0.0076,0.6553,0.2765
1441.541,0.0076,0.6553,0.2765
1442.87,0.0076,0.6553,0.2765
1444.198,0.0076,0.6553,0.2765
1445.527,0.0076,0.6553,0.2765
1446.856,0.0076,0.6553,0.2765
1448.184,0.0076,0.6553,0.2765
1449.513,0.0076,0.6553,0.2765
1450.841,0.0076,0.6553,0.2765
1452.17,0.0076,0.6553,0.2765
1453.499,0.0076,0.6553,0.2765
1454.827,0.0076,0.6553,0.2765
1456.156,0.0076,0.6553,0.2765
1457.484,0.0076,0.6553,0.2765
1458.813,0.0076,0.6553,0.2765
1460.142,0.0076,0.6553,0.2765
1461.47,0.0076,0.6553,0.2765
1462.799,0.0076,0.6553,0.2765
1464.128,0.0076,0.6553,0.2765
1465.456,0.0076,0.6553,0.2765
1466.785,0.0076,0.6553,0.2765
1468.113,0.0076,0.6553,0.2765
1469.442,0.0076,0.6553,0.2765
1470.771,0.0076,0.6553,0.2765
1472.099,0.0076,0.6553,0.2765
1473.428,0.0076,0.6553,0.2765
1474.756,0.0076,0.6553,0.2765
1476.085,0.0076,0.6553,0.2765
1477.414,0.0076,0.6553,0.2765
1478.742,0.0076,0.6553,0.2765
1480.071,0.0076,0.6553,0.2765
1481.399,0.0076,0.6553,0.2765
1482.728,0.0076,0.6553,0.2765
1484.057,0.0076,0.6553,0.2765
1485.385,0.0076,0.6553,0.2765
1486.714,0.0076,0.6553,0.2765
1488.043,0.0076,0.6553,0.2765
1489.371,0.0076,0.6553,0.2765
1490.7,0.0076,0.6553,0.2765
1492.028,0.0076,0.6553,0.2765
1493.357,0.0076,0.6553,0.2765
1494.686,0.0076,0.6553,0.2765
1496.014,0.0076,0.6553,0.2765
1497.343,0.0076,0.6553,0.2765
1498.671,0.0076,0.6553,0.2765
1500,0.0076,0.6553,0.2765
