Time,Subfloor,HotAisle,Ceiling
223.009,56.2771,1.3853,26.6234
224.336,55.5844,1.1255,27.4026
225.664,55.3247,1.039,27.8355
226.991,55.2814,0.9091,28.1385
228.319,55.4545,0.8225,27.7056
229.646,56.1472,0.8225,27.4459
230.973,56.6234,0.7792,26.5801
232.301,57.1861,0.6926,25.8442
233.628,58.5281,0.6926,25.5844
234.956,59.2208,0.6926,24.9784
236.283,59.2208,0.6494,24.5887
237.611,59.0909,0.6494,23.7229
238.938,58.8312,0.6926,23.0303
240.265,58.6147,0.8658,23.2035
241.593,58.6147,0.9091,23.4632
242.92,58.6147,1.039,23.4199
244.248,58.8312,1.0823,23.5931
245.575,58.9177,1.039,22.3377
246.903,58.9177,0.9957,22.381
248.23,59.0476,0.8225,22.2944
249.558,59.1342,0.7359,22.2511
250.885,59.0043,0.8658,23.3766
252.212,58.5714,2.381,23.4632
253.54,58.4416,2.5541,23.7229
254.867,57.9221,2.6407,24.1126
256.195,57.3593,3.0303,25.974
257.522,56.8398,3.5498,26.6234
258.85,56.4502,4.1991,26.7532
260.177,56.2771,4.2424,27.5325
261.504,56.2338,3.7229,26.9264
262.832,56.5801,3.5498,26.9697
264.159,56.6234,2.5541,27.316
265.487,56.71,1.9048,27.8788
266.814,57.013,1.2554,29.2208
268.142,57.4026,1.0823,30.1732
269.469,57.5758,0.9957,30
270.796,57.6623,0.8225,29.1775
272.124,57.3593,0.7792,28.1385
273.451,57.0996,0.7359,27.1861
274.779,56.8831,0.6061,26.9264
276.106,56.6234,0.6061,26.2338
277.434,55.8442,0.6061,25.6277
278.761,55.0216,0.9091,24.7186
280.088,54.7186,1.4286,23.7229
281.416,54.2857,1.4286,23.5065
282.743,54.026,1.5584,23.4632
284.071,53.8961,1.4286,24.1126
285.398,54.026,1.3853,24.4156
286.726,54.4589,1.2987,24.7186
288.053,54.9351,1.0823,24.6753
289.381,55.1082,1.1688,24.6753
290.708,55.2814,1.2554,24.6753
292.035,55.1082,1.342,25.0216
293.363,54.8485,1.2554,25.671
294.69,54.7186,1.0823,25.671
296.018,54.3723,0.7792,25.5844
297.345,54.2857,0.6926,24.2857
298.673,54.0693,0.6061,23.7662
300,54.0693,0.6061,23.4199
301.327,54.329,0.6494,23.9827
302.655,54.5887,0.6926,24.1126
303.982,55.5844,0.6926,25.6277
305.31,56.4069,0.6494,26.2338
306.637,57.1861,0.6061,26.9697
307.965,57.7489,0.6494,28.1385
309.292,58.7446,1.342,29.3506
310.619,59.0043,1.6883,29.4372
311.947,58.8745,1.9048,29.0043
313.274,58.7879,2.0779,27.6623
314.602,58.658,2.4242,24.1558
315.929,58.4416,2.987,22.987
317.257,58.658,2.987,21.645
318.584,59.0476,3.0303,19.2208
319.912,59.1775,2.684,19.7835
321.239,59.0909,2.4675,20.4762
322.566,58.3117,2.4242,21.5584
323.894,58.1385,2.2944,22.2078
325.221,57.9221,2.1212,21.7316
326.549,57.1861,1.4719,21.6883
327.876,56.5801,1.3853,22.7706
329.204,56.3636,1.2987,23.6364
330.531,55.8874,1.039,24.5022
331.858,55.671,0.8225,26.8831
333.186,55.2814,0.8225,27.0996
334.513,54.9784,0.8225,27.5325
335.841,54.8052,0.7792,27.7489
337.168,54.2424,1.1688,28.0952
338.496,54.1991,1.5152,28.4848
339.823,54.5887,1.9048,28.1385
341.15,55.4978,2.0779,27.4459
342.478,55.7576,2.8571,25.2814
343.805,56.2771,3.29,24.3723
345.133,57.0563,3.3333,23.6797
346.46,57.8788,3.1602,23.4632
347.788,58.0952,2.5974,23.3333
349.115,58.4848,2.2078,23.6797
350.442,58.658,1.9481,23.5931
351.77,58.3117,1.4286,23.0736
353.097,57.9221,0.8225,22.2944
354.425,57.2727,0.7792,21.7316
355.752,56.9264,0.6926,21.7749
357.08,56.4069,0.5628,21.9481
358.407,55.8009,0.4762,22.1212
359.735,54.9784,0.4762,22.0346
361.062,54.8052,0.4762,20.4762
362.389,54.6753,0.4762,20.0866
363.717,54.6753,0.4762,20.2165
365.044,54.7619,0.7792,22.0346
366.372,54.7186,1.7316,22.1212
367.699,54.4589,2.2511,24.7186
369.027,54.2424,2.5108,24.7186
370.354,54.2424,2.8571,24.2857
371.681,54.5455,3.1602,24.1126
373.009,55.671,3.3333,24.4156
374.336,56.0173,2.9004,24.8918
375.664,56.2338,2.5108,26.3636
376.991,57.0996,2.2944,26.4502
378.319,57.2727,1.8182,26.8398
379.646,57.2727,1.4286,26.7965
380.973,57.0996,0.9524,26.9264
382.301,56.8831,0.8658,26.8831
383.628,56.5801,0.9091,26.7965
384.956,56.5368,0.8225,26.8831
386.283,56.1905,0.8225,26.6667
387.611,56.1039,0.8225,26.4502
388.938,56.0606,0.8225,26.4502
390.265,56.1905,0.8225,26.5368
391.593,56.3203,0.8225,26.4502
392.92,56.5368,0.7792,26.4935
394.248,56.5801,0.7359,26.7532
395.575,56.4502,0.6926,26.5801
396.903,56.2771,0.7359,24.8918
398.23,55.9307,0.7792,24.0693
399.558,55.671,0.7359,23.2035
400.885,55.5844,0.6926,23.0303
402.212,55.7576,0.7792,23.1169
403.54,55.9307,0.8658,24.026
404.867,56.2338,1.2987,23.6797
406.195,56.8398,3.4199,23.1169
407.522,57.0563,4.1558,22.7273
408.85,57.1861,5.0649,22.5108
410.177,57.2294,5.5411,22.9437
411.504,57.0563,5.8009,23.2035
412.832,56.7965,5.8442,23.2468
414.159,56.5801,5.7143,22.3377
415.487,56.2771,5.4113,22.0779
416.814,55.6277,3.4199,20.8225
418.142,55.4113,2.9437,20.2165
419.469,55.2381,1.645,20.1299
420.796,55.1515,1.4286,21.0823
422.124,55.4978,1.342,21.7316
423.451,56.1039,0.4762,22.1645
424.779,56.2771,0.4762,23.6364
426.106,56.4502,0.4762,23.5931
427.434,57.1861,0.4762,22.8571
428.761,57.1429,0.4762,22.9437
430.088,56.7532,0.4762,23.8095
431.416,56.5801,0.4762,25.0649
432.743,56.4502,0.4762,25.9307
434.071,55.9307,0.4762,25.8874
435.398,56.0173,0.4762,25.4545
436.726,56.1039,0.4762,25.2814
438.053,55.6277,0.5628,25.7576
439.381,55.4978,0.6061,25.3247
440.708,55.368,0.6061,25.1082
442.035,55.1082,0.6061,25.1082
443.363,55.0649,0.6061,24.2857
444.69,55.671,0.6061,24.1558
446.018,56.0606,0.5628,23.7662
447.345,56.4935,0.5195,23.2468
448.673,57.316,0.5195,23.29
450,58.2251,0.6061,24.026
451.327,58.6147,0.9957,24.1558
452.655,58.961,1.039,24.4156
453.982,59.1342,1.039,24.329
455.31,58.8312,1.342,24.026
456.637,58.5714,1.5584,21.4286
457.965,57.619,1.5152,20.8658
459.292,57.4026,1.2121,20.6926
460.619,56.5801,1.1688,19.0476
461.947,56.2771,1.0823,19.1342
463.274,55.6277,0.9524,18.3983
464.602,55.7576,1.039,16.9264
465.929,55.9307,1.2121,16.6667
467.257,56.3636,1.1688,17.1429
468.584,56.4502,1.1688,17.5758
469.912,56.4935,1.2121,19.8701
471.239,56.5368,1.2121,20.7792
472.566,56.1905,1.1255,21.6883
473.894,56.1472,1.0823,23.3766
475.221,55.8874,0.8658,24.329
476.549,55.7576,0.7359,24.329
477.876,55.8442,0.4762,23.8528
479.204,56.1472,0.4762,23.6364
480.531,56.4935,0.4762,24.4156
481.858,56.8398,0.6494,25.4545
483.186,57.013,1.1688,26.4935
484.513,57.1861,2.381,27.3593
485.841,57.2294,2.5541,28.4848
487.168,57.0996,2.8571,28.3983
488.496,57.013,3.3766,28.1385
489.823,56.9697,3.5065,27.619
491.15,57.0563,3.4199,27.0996
492.478,57.1861,3.0303,27.0996
493.805,57.4026,2.381,27.0996
495.133,57.7056,1.5152,27.013
496.46,57.8355,1.342,27.1429
497.788,57.9221,1.1688,28.0519
499.115,57.4459,0.8658,28.3117
500.442,57.3593,0.8658,28.6147
501.77,57.2727,1.1688,28.658
503.097,57.2294,1.2987,28.6147
504.425,57.3593,1.5152,27.9221
505.752,57.4892,2.0346,27.5758
507.08,57.5325,2.3377,26.0606
508.407,56.9264,2.5108,24.4156
509.735,56.5368,2.5974,24.026
511.062,56.2338,2.6407,23.5931
512.389,55.8442,2.5108,24.4589
513.717,55.3247,2.1645,25.1515
515.044,55.4113,1.8182,26.1472
516.372,55.974,1.4286,26.4069
517.699,56.3636,1.342,25.8874
519.027,57.0563,1.1255,25.0649
520.354,57.7056,1.0823,24.329
521.681,58.2251,0.9524,23.1602
523.009,58.4416,1.039,23.2035
524.336,59.0043,1.4286,23.2468
525.664,59.1775,2.2511,25.2381
526.991,59.2641,2.9437,25.671
528.319,59.2641,3.1169,25.8874
529.646,59.1775,3.4199,27.9221
530.973,59.0476,4.8918,28.2251
532.301,58.9177,5.4113,27.6623
533.628,58.8745,6.0606,27.0563
534.956,58.7013,6.3203,26.7532
536.283,58.7446,6.4935,26.4069
537.611,58.7879,5.7143,26.6667
538.938,58.7013,5.4978,27.8788
540.265,58.355,5.1082,30.0866
541.593,57.5758,4.2424,30.3896
542.92,57.4026,2.9437,29.0476
544.248,57.316,2.5974,28.8312
545.575,57.013,2.0346,28.4848
546.903,56.8831,1.8615,26.3636
548.23,56.8398,1.7316,26.2771
549.558,56.4069,1.0823,26.3203
550.885,55.5411,0.8658,26.5801
552.212,54.8918,0.4762,27.6623
553.54,54.2857,0.4762,27.7922
554.867,53.7229,0.5195,27.8355
556.195,52.7273,0.5628,26.5801
557.522,52.2511,0.6061,26.2771
558.85,52.2511,0.6061,26.1472
560.177,52.3377,0.6061,26.3203
561.504,53.1602,0.5628,27.0996
562.832,54.026,0.5628,27.7489
564.159,54.7186,0.6494,27.4892
565.487,55.1948,2.2944,25.2381
566.814,56.0173,2.5541,25.1082
568.142,56.8398,2.5974,24.5455
569.469,57.0996,2.8571,24.5887
570.796,57.1429,2.8571,26.1472
572.124,56.9697,2.7706,26.71
573.451,56.8398,1.9481,27.013
574.779,56.6234,1.039,26.8831
576.106,56.5368,0.9524,26.5801
577.434,56.0173,0.9524,26.3636
578.761,55.7576,0.7792,25.9307
580.088,55.5411,0.6926,25.8442
581.416,55.2814,0.4762,25.9307
582.743,55.1082,0.4762,26.1039
584.071,55.0649,0.4762,25.9307
585.398,55.1948,0.4762,25.4545
586.726,55.368,1.5584,23.8528
588.053,55.671,1.6017,23.3333
589.381,55.8442,1.645,22.8139
590.708,56.0173,1.645,22.3377
592.035,56.0173,1.6017,22.381
593.363,55.974,1.1688,23.1169
594.69,56.3203,0.9957,23.29
596.018,56.5368,0.7359,23.29
597.345,57.4459,0.7359,23.8528
598.673,57.7489,0.6926,23.9827
600,58.1818,0.5628,24.1991
601.327,58.8745,0.5628,23.6364
602.655,60.0866,0.5195,22.5108
603.982,60.3463,0.4762,22.3377
605.31,60.5195,0.4762,22.9004
606.637,60.9524,0.4762,23.7662
607.965,61.1255,0.4762,23.5498
609.292,61.039,0.4762,23.29
610.619,60.9091,0.4762,22.684
611.947,60.7792,0.4762,24.3723
613.274,60.6061,0.4762,24.5022
614.602,60.6494,0.4762,25.7143
615.929,60.5195,0.5195,27.0996
617.257,60.0433,0.8658,27.013
618.584,59.8268,0.9524,26.9264
619.912,59.3939,0.9524,26.71
621.239,59.0043,0.9524,25.9307
622.566,58.658,0.9091,25.2381
623.894,57.9654,0.7792,25.1948
625.221,57.6623,0.4762,25.2381
626.549,57.619,0.4762,25.0649
627.876,57.1429,0.4762,24.5455
629.204,56.8831,0.4762,23.4199
630.531,56.71,0.5195,23.2035
631.858,56.6667,0.4762,23.3333
633.186,56.5801,0.4762,23.3766
634.513,56.5801,0.4762,22.987
635.841,56.71,0.4762,22.1212
637.168,56.8831,0.4762,22.8139
638.496,57.2294,0.4762,23.7229
639.823,57.619,0.4762,26.6667
641.15,58.3117,1.1688,27.9654
642.478,58.5714,2.1645,28.1818
643.805,58.7879,2.2511,28.1818
645.133,59.3074,2.2944,26.9264
646.46,59.9134,2.7706,25.2814
647.788,59.9134,4.0693,24.7186
649.115,59.8268,4.1558,24.632
650.442,59.6537,3.8528,26.0173
651.77,59.3939,3.5065,27.5758
653.097,59.2208,3.29,28.9177
654.425,59.2208,3.0303,30.1299
655.752,59.2641,2.9437,30.2597
657.08,59.3506,2.987,30.8658
658.407,59.5671,2.7706,31.1688
659.735,59.6537,2.7273,30.4329
661.062,59.6104,2.3377,29.4372
662.389,59.2208,2.381,27.619
663.717,59.0476,2.5108,24.1991
665.044,58.7879,2.4675,23.4632
666.372,58.7013,2.2511,21.645
667.699,58.6147,1.342,21.8615
669.027,58.658,1.1688,22.684
670.354,58.5714,0.6926,22.8139
671.681,58.3117,0.5195,24.0693
673.009,57.9221,0.4762,24.1126
674.336,57.619,0.4762,23.9394
675.664,57.2294,0.4762,23.6797
676.991,56.8831,0.4762,23.4199
678.319,56.5368,0.4762,23.5931
679.646,56.1472,0.4762,24.9351
680.973,55.7576,0.4762,25.0216
682.301,55.6277,0.4762,25.1515
683.628,55.5411,0.5195,25.1515
684.956,54.5022,0.4762,22.5541
686.283,54.329,0.4762,21.6883
687.611,54.0693,0.5195,19.5671
688.938,53.7229,0.6926,19.8268
690.265,53.4199,0.7359,20.8225
691.593,52.7273,0.7792,20.9957
692.92,52.8571,0.7792,21.645
694.248,53.2035,0.7792,22.8139
695.575,54.1126,0.7792,23.5498
696.903,54.6753,0.7792,24.5455
698.23,55.4545,0.7359,25.1082
699.558,56.5801,0.4762,24.8052
700.885,56.8398,0.4762,23.9827
702.212,57.8355,0.4762,23.1602
703.54,58.6147,0.4762,23.1602
704.867,58.9177,0.4762,23.7229
706.195,59.5671,0.4762,23.4199
707.522,59.5238,0.4762,22.1645
708.85,59.3506,0.6061,21.9048
710.177,59.3074,0.6494,22.1212
711.504,59.0476,0.6926,23.4632
712.832,58.8745,0.6926,23.9827
714.159,58.7879,0.6926,24.329
715.487,58.3983,0.6061,23.7662
716.814,58.3117,0.8225,23.2468
718.142,58.1818,1.1255,22.9004
719.469,58.0519,1.9048,22.9004
720.796,57.9221,2.1645,22.8139
722.124,57.9221,2.5541,23.29
723.451,58.2251,2.8571,23.9394
724.779,58.3117,2.8139,25.8442
726.106,58.3983,2.7273,26.6667
727.434,58.4848,2.381,27.9654
728.761,58.4416,2.7273,30.0433
730.088,58.3983,4.4156,30.0866
731.416,58.2684,6.0173,30.0433
732.743,58.2251,6.2338,27.7922
734.071,58.5714,6.9697,24.8485
735.398,58.7879,7.1429,24.2857
736.726,58.8745,6.9264,22.1645
738.053,58.961,6.0173,22.2078
739.381,59.3074,3.4632,21.7749
740.708,58.9177,3.0736,21.6883
742.035,58.6147,2.4242,21.645
743.363,58.3983,1.7316,21.8182
744.69,58.0519,1.2554,21.3853
746.018,57.619,1.039,20.7792
747.345,57.5325,0.9524,20
748.673,57.619,0.7359,20.7359
750,57.6623,0.6061,21.1255
751.327,57.7056,0.6061,22.5974
752.655,57.7922,0.6061,22.5108
753.982,57.9221,0.6061,22.381
755.31,58.2684,0.6494,21.9913
756.637,58.355,0.6926,22.2078
757.965,58.4416,0.6926,22.7706
759.292,58.355,0.6926,23.3766
760.619,58.2251,0.6926,23.3333
761.947,57.3593,0.8658,22.8571
763.274,57.0996,0.9091,22.7706
764.602,56.5801,0.8658,23.9394
765.929,56.4502,0.8658,24.5887
767.257,56.5368,0.8225,25.1082
768.584,56.7532,0.6494,24.8052
769.912,56.7965,0.6494,24.7186
771.239,57.2294,0.6926,25.2814
772.566,57.4892,1.1255,25.8442
773.894,57.619,2.1645,25.8442
775.221,57.7489,2.5108,25.8442
776.549,58.1385,2.7273,24.1126
777.876,58.2251,3.0303,24.026
779.204,58.2684,3.0303,23.4199
780.531,58.1385,2.8139,22.7706
781.858,58.0519,1.9048,21.2554
783.186,57.9654,1.5584,20.4329
784.513,57.8788,1.2121,20.303
785.841,57.8788,1.1688,20.3463
787.168,57.9654,1.0823,20.7359
788.496,58.2684,1.039,20.6926
789.823,58.3117,1.039,19.9567
